"","label","X","SA.axis_rank","GAM.age.Fvalue","GAM.age.pvalue","GAM.age.AdjRsq","Anova.age.pvalue","age.onsetchange","age.peakchange","maxage.BNC.increase","age.maturation","significant","Anova.age.pvalue.fdr","significant.fdr"
"48","Networks_LH_SalVentAttnB_PFCl_1",48,175,5.61800289134536,0.00393028257526379,0.0202980376444083,0.00363188707053877,6,6.08040200954774,15.7286431552764,15.7286431552764,TRUE,0.00927496610659457,1
"49","Networks_LH_SalVentAttnB_Ins_1",49,133,2.20445603856323,0.111676086096528,0.00539390700766229,0.110310511448001,14.7638190407035,17.0150753080402,17.0150753080402,17.0150753080402,FALSE,0.183850852413335,0
"50","Networks_LH_SalVentAttnB_PFCmp_1",50,149,2.28401514309116,0.103228310615606,-0.00560137593199417,0.101874345221849,10.9849245919598,10.9849245919598,NA,13.8793969356784,FALSE,0.177172774298868,0
"51","Networks_LH_LimbicB_OFC_1",51,144,0.256694408814234,0.773734504940908,-0.00344643783418441,0.773604586406269,NA,NA,NA,NA,FALSE,0.805838110839864,0
"52","Networks_LH_LimbicB_OFC_2",52,141,1.96505479793384,0.141526086854913,0.00451277316857879,0.140148204547867,15.5678391361809,16.5326632507538,16.5326632507538,16.5326632507538,FALSE,0.229751154996503,0
"53","Networks_LH_LimbicA_TempPole_1",53,121,1.51135931673327,0.221892361057679,-0.00249019492141078,0.220609898514539,NA,NA,NA,NA,FALSE,0.321902127214245,0
"54","Networks_LH_LimbicA_TempPole_2",54,137,1.15305681341581,0.316738579701455,0.000747102749985462,0.315670349485641,NA,NA,NA,NA,FALSE,0.423286999910723,0
"55","Networks_LH_LimbicA_TempPole_3",55,130,0.339301637164993,0.712476559672942,-0.00329774904206204,0.712267569969807,NA,NA,NA,NA,FALSE,0.770018994561954,0
"56","Networks_LH_LimbicA_TempPole_4",56,113,1.88465286317552,0.153255152218225,0.00448021664057874,0.151881771465532,NA,NA,NA,NA,FALSE,0.241082176929416,0
"57","Networks_LH_ContA_Temp_1",57,139,5.7030892513554,0.00361833781018062,0.0230207951721129,0.00333564483607245,6,6.36180904296482,15.5678391361809,15.5678391361809,TRUE,0.00866401256122714,1
"58","Networks_LH_ContA_IPS_1",58,119,0.631390276805915,0.532391756121166,-0.0016164434123791,0.531851863684901,NA,NA,NA,NA,FALSE,0.62941048956793,0
"59","Networks_LH_ContA_IPS_2",59,104,0.276064180394776,0.758911408093221,-0.00331694748272893,0.758764232353075,NA,NA,NA,NA,FALSE,0.79451752078856,0
"60","Networks_LH_ContA_IPS_3",60,88,6.08007119993085,0.00250944048266155,0.0236162037498471,0.00228801366314385,9.5376884201005,9.57788942487437,16.1306532030151,16.1306532030151,TRUE,0.00657129982655574,1
